藥品代碼,中文名稱,劑型,製造廠名稱,效能名稱,基準方名,發證日期,有效期間,收載日,不再收載日,備註
A056047,〝勸奉堂〞清涼散濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,清熱瀉火之,清涼散,20110621,20151026,,,
A056048,〝勸奉堂〞清上蠲痛湯濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,袪風之劑,清上蠲痛湯,20110621,20151026,,,
A056050,〝勸奉堂〞胃苓湯濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,消導之劑,胃苓湯,20110624,20191220,,,
A056052,〝牛標〞二陳湯濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,袪痰之劑,二陳湯(丸),20110624,20150811,,,
A056057,〝牛標〞桑螵蛸散濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,收濇之劑,桑螵蛸飲,20110707,20191109,,,
A056058,〝牛標〞銀翹散濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,表裡之劑,銀翹散,20110713,20181124,,,
A056059,〝牛標〞血府逐瘀湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,理血之劑,血府逐瘀湯,20110713,20181124,,,
A056060,〝牛標〞柴胡清肝湯濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,清熱瀉火之,柴胡清肝湯,20110713,20181014,,,
A056061,〝牛標〞四君子湯濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,補養之劑,四君子湯,20110713,20180205,,,
A056062,〝牛標〞普濟消毒飲濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,清熱瀉火之,普濟消毒飲,20110713,20180609,,,
A056063,〝牛標〞正骨紫金丹濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,理血之劑,正骨紫金丹,20110713,20180417,,,
A056064,〝牛標〞麻杏薏甘湯濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,發表之劑,麻杏薏甘湯,20110713,20180706,,,
A056065,〝牛標〞藿香正氣散濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,和解之劑,藿香正氣散,20110713,20180706,,,
A056066,〝牛標〞茵陳蒿湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,利濕之劑,茵陳蒿湯,20110713,20180507,,,
A056067,〝牛標〞溫膽湯濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,安神之劑,溫膽湯,20110713,20180423,,,
A056068,〝勸奉堂〞天王補心丹濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,安神之劑,天王補心丹,20110713,20190616,,,
A056069,〝勸奉堂〞柴苓湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,利濕之劑,柴苓湯,20110713,20190714,,,
A056073,”國科”右歸丸濃縮錠,濃縮錠劑,國科生技製藥股份有限公司,補養之劑,右歸丸,20110713,20160713,,,
A056077,〝勸奉堂〞黃芩湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,清熱瀉火之,黃芩湯,20110714,20170625,,,
A056078,〝勸奉堂〞人參養榮湯濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,補養之劑,人參養榮湯,20110714,20170528,,,
A056080,〝牛標〞半夏天麻白朮湯濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,袪痰之劑,半夏天麻白,20110715,20180930,,,
A056081,〝牛標〞當歸拈痛湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,袪風之劑,當歸拈痛湯,20110715,20181006,,,
A056082,〝勸奉堂〞柴葛解肌湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,發表之劑,柴葛解肌湯,20110715,20170625,,,
A056083,〝勸奉堂〞左歸丸湯濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,補養之劑,左歸丸,20110715,20170701,,,
A056084,〝勸奉堂〞右歸丸湯濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,補養之劑,右歸丸,20110715,20170701,,,
A056085,〝勸奉堂〞葛根黃芩黃連湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,表裡之劑,葛根黃芩黃,20110715,20170604,,,
A056086,〝牛標〞清燥救肺湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,潤燥之劑,清燥救肺湯,20110713,20180215,,,
A056088,〝牛標〞百合固金湯濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,補養之劑,百合固金湯,20110722,20160910,,,
A056089,〝牛標〞桃核承氣湯濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,攻裡之劑,桃仁承氣湯,20110722,20170130,,,
A056090,〝牛標〞清胃散濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,清熱瀉火之,清胃散,20110722,20161004,,,
A056091,〝牛標〞龜鹿二仙膠濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,補養之劑,龜鹿二仙膠,20110722,20170402,,,
A056092,〝牛標〞麥門冬湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,潤燥之劑,麥門冬湯,20110721,20180215,,,
A056093,〝牛標〞身痛逐瘀湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,理血之劑,身痛逐瘀湯,20110722,20181124,,,
A056094,〝牛標〞川芎茶調散濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,發表之劑,川芎茶調散,20110722,20181207,,,
A056095,〝牛標〞當歸芍藥散濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,經產之劑,當歸芍藥散,20110722,20181213,,,
A056096,〝勸奉堂〞大青龍湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,發表之劑,大青龍湯,20110721,20171028,,,
A056097,〝勸奉堂〞參蘇飲濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,表裡之劑,參蘇飲,20110721,20171028,,,
A056098,〝勸奉堂〞養心湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,補養之劑,養心湯,20110721,20180203,,,
A056099,〝勸奉堂〞蘇子降氣湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,理氣之劑,蘇子降氣散,20110721,20170929,,,
A056101,〝勸奉堂〞柴胡桂枝乾薑湯濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,和解之劑,柴胡桂枝乾,20110721,20180205,,,
A056102,〝勸奉堂〞白虎湯濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,清熱瀉火之,白虎湯,20110721,20180417,,,
A056103,〝勸奉堂〞清心蓮子飲濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,清熱瀉火之,清心蓮子飲,20110721,20180423,,,
A056104,〝勸奉堂〞完帶湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,經產之劑,完帶湯,20110721,20180507,,,
A056106,〝勸奉堂〞清暑益氣湯濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,清暑之劑,清署益氣湯,20110722,20180710,,,
A056107,〝勸奉堂〞金沸草散濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,袪痰之劑,金沸草散,20110722,20180609,,,
A056108,〝勸奉堂〞清上防風湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,清熱瀉火之,清上防風湯,20110722,20181027,,,
A056110,〝牛標〞苓桂朮甘湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,利濕之劑,苓桂朮甘湯,20110725,20171015,,,
A056111,〝牛標〞八正散濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,利濕之劑,八正散,20110725,20171016,,,
A056112,〝牛標〞疏經活血湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,理血之劑,疏經活血湯,20110725,20171123,,,
A056113,〝牛標〞溫經湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,經產之劑,溫經湯,20110725,20171125,,,
A056114,〝牛標〞清肺湯濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,袪痰之劑,清肺飲,20110725,20180121,,,
A056115,〝牛標〞歸脾湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,補養之劑,歸脾湯,20110725,20180203,,,
A056116,〝勸奉堂〞葛花解酲湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,消導之劑,葛花解酲湯,20110725,20170901,,,
A056117,〝勸奉堂〞四物湯濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,補養之劑,四物湯,20110725,20170924,,,
A056118,〝勸奉堂〞瀉白散濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,清熱瀉火之,瀉白散,20110725,20180423,,,
A056119,〝勸奉堂〞二朮湯濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,利濕之劑,二朮湯,20110725,20170924,,,
A056122,〝牛標〞治濁固本丸濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,收濇之劑,治濁固本丸,20110729,20160928,,,
A056123,〝牛標〞五淋散濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,利濕之劑,五淋散,20110729,20170331,,,
A056124,〝牛標〞麻杏甘石湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,發表之劑,麻杏甘石湯,20110729,20170417,,,
A056125,〝牛標〞當歸四逆湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,袪寒之劑,當歸四逆湯,20110729,20170417,,,
A056126,〝牛標〞茵陳五苓散濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,利濕之劑,茵陳五苓散,20110729,20170417,,,
A056127,〝牛標〞十神湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,發表之劑,十神湯,20110729,20171015,,,
A056128,〝牛標〞桑菊飲濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,表裡之劑,桑菊飲,20110729,20171123,,,
A056129,〝牛標〞上中下通用痛風丸濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,袪風之劑,上中下通用,20110729,20171125,,,
A056130,〝牛標〞獨活寄生湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,袪風之劑,獨活寄生湯,20110729,20181229,,,
A056131,〝勸奉堂〞小續命湯濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,袪風之劑,小續命湯,20110729,20180909,,,
A056132,〝勸奉堂〞麻黃湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,發表之劑,麻黃湯,20110729,20180927,,,
A056134,〝勸奉堂〞香蘇散濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,表裡之劑,香蘇飲,20110729,20170803,,,
A056136,〝勸奉堂〞茵陳蒿濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,利濕之劑,茵陳蒿湯,20110729,20171009,,,
A056138,〝勸奉堂〞麻黃附子細辛湯濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,發表之劑,麻黃附子細,20110729,20181123,,,
A056144,”國科”溫經湯濃縮錠,濃縮錠劑,國科生技製藥股份有限公司,經產之劑,溫經湯,20110729,20160729,,,
A056147,〝牛標〞益氣聰明湯濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,補養之劑,益氣聰明湯,20110816,20170507,,,
A056148,〝牛標〞止嗽散濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,袪痰之劑,止嗽散,20110816,20170523,,,
A056149,〝牛標〞吳茱萸湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,袪寒之劑,吳茱萸湯,20110816,20170625,,,
A056150,〝牛標〞八味地黃丸濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,補養之劑,八味地黃丸,20110816,20170805,,,
A056151,〝牛標〞半夏瀉心湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,清熱瀉火之,半夏瀉心湯,20110816,20170812,,,
A056152,〝牛標〞半夏厚朴湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,理氣之劑,半夏厚朴湯,20110816,20170812,,,
A056153,〝牛標〞桂枝湯濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,發表之劑,桂枝湯,20110818,20170929,,,
A056154,〝牛標〞八珍湯濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,補養之劑,八珍湯(丸),20110816,20170929,,,
A056155,〝牛標〞香砂六君子湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,消導之劑,香砂六君子,20110816,20170929,,,
A056156,〝勸奉堂〞複方丹參片濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,理血之劑,複方丹參片,20110816,20160928,,,
A056158,〝勸奉堂〞華蓋散濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,袪痰之劑,華蓋散,20110816,20161213,,,
A056159,〝勸奉堂〞防已黃耆湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,利濕之劑,防己黃耆湯,20110816,20170417,,,
A056163,〝勸奉堂〞理中湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,袪寒之劑,理中湯,20110816,20170417,,,
A056164,〝勸奉堂〞小青龍湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,發表之劑,小青龍湯,20110818,20170422,,,
A056166,〝勸奉堂〞導赤散濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,清熱瀉火之,導赤散,20110818,20170425,,,
A056167,〝勸奉堂〞寧嗽丸濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,袪痰之劑,寧嗽丸,20110818,20170425,,,
A056168,〝勸奉堂〞生化湯濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,經產之劑,生化湯,20110818,20170425,,,
A056170,〝勸奉堂〞消痔丸濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,癰瘍之劑,消痔丸,20110818,20170506,,,
A056171,"""""""順天堂""""乙字湯濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司台中廠,癰瘍之劑,乙字湯,20110823,20190525,,,
A056172,〝勸奉堂〞雞鳴散濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,利濕之劑,雞鳴散,20110824,20160824,,,
A056173,”國科”參苓白朮散濃縮錠,濃縮錠劑,國科生技製藥股份有限公司,補養之劑,參苓白朮散,20110824,20160824,,,
A056174,”國科”六味地黃丸濃縮錠,濃縮錠劑,國科生技製藥股份有限公司,補養之劑,六味地黃丸,20110824,20160824,,,
A056176,"""""""順天堂""""上中下通用痛風丸濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,祛風之劑,上中下通用,20110831,20160831,,,
A056177,〝勸奉堂〞四逆散濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,和解之劑,四逆散,20110921,20180710,,,
A056178,〝牛標〞桂枝茯苓丸濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,理血之劑,桂枝茯苓丸,20110921,20181221,,,
A056180,"""""""順天堂""""還少丹濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司台中廠,補養之劑,還少丹,20110926,20190525,,,
A056181,"""""""順天堂""""苓桂朮甘湯濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司台中廠,利濕之劑,苓桂朮甘湯,20110926,20190525,,,
A056187,"""""""順天堂""""真武湯濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司台中廠,祛寒之劑,真武湯,20111005,20190525,,,
A056191,〝莊松榮〞溫清飲濃縮膠囊,濃縮膠囊劑,莊松榮製藥廠有限公司里港分廠,清熱瀉火之,溫清飲(解,20111014,20161014,,,
A056195,〝勸奉堂〞知柏地黃丸濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,補養之劑,知柏地黃丸,20111025,20181027,,,
A056196,〝勸奉堂〞黃連解毒湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,清熱瀉火之,黃連解毒湯,20111025,20181221,,,
A056197,〝勸奉堂〞柴胡桂枝湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,表裡之劑,柴胡桂枝湯,20111025,20190113,,,
A056198,〝勸奉堂〞荊防敗毒散濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,發表之劑,荊防敗毒散,20111025,20181229,,,
A056199,〝牛標〞芍藥甘草湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,和解之劑,芍藥甘草湯,20111025,20170417,,,
A056200,〝牛標〞乙字湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,癰瘍之劑,乙字湯,20111025,20170417,,,
A056201,〝牛標〞酸棗仁湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,安神之劑,酸棗仁湯,20111025,20170422,,,
A056202,〝牛標〞抑肝散濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,安神之劑,抑肝散,20111025,20170430,,,
A056203,〝牛標〞芎歸膠艾湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,經產之劑,芎歸膠艾湯,20111025,20170417,,,
A056204,〝牛標〞烏藥順氣散濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,理氣之劑,烏藥順氣散,20111025,20170425,,,
A056206,"""""""天一""""四逆湯濃縮顆粒""",濃縮顆粒劑,天一藥廠股份有限公司,袪寒之劑,四逆湯,20111025,20161025,,,
A056209,"""""""順天堂""""三痹湯濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,祛風之劑,三痹湯,20111025,20161025,,,
A056215,〝牛標〞蠲痹湯濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,袪風之劑,蠲痺湯,20111028,20170507,,,
A056216,〝牛標〞平胃散濃縮細粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,消導之劑,平胃散(丸),20111028,20170430,,,
A056217,〝牛標〞?藤散濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,袪風之劑,?藤散,20111028,20190223,,,
A056218,〝牛標〞炙甘草湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,潤燥之劑,炙甘草湯,20111028,20170422,,,
A056219,〝勸奉堂〞三痺湯濃縮顆粒,濃縮顆粒劑,勸奉堂製藥股份有限公司桃園廠,袪風之劑,三痺湯,20111028,20190223,,,
A056231,”科達”加味逍遙散濃縮細粒,濃縮顆粒劑,科達製藥股份有限公司,和解之劑,加味逍遙散,20111110,20161110,,,
A056234,"""天明""小承氣湯濃縮細粒",濃縮顆粒劑,天明製藥股份有限公司,攻裏之劑,小承氣湯,20111110,20161110,,,
A056239,"""天一""龜鹿二仙膠濃縮顆粒",濃縮顆粒劑,天一藥廠股份有限公司,補養之劑,龜鹿二仙膠,20111118,20161118,,,
A056240,"""""""順天堂""""萆薢分清飲濃縮顆粒""",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,利濕之劑,萆薢分清飲,20111118,20161118,,,
A056259,"""""""天一""""一貫煎濃縮顆粒""",濃縮顆粒劑,天一藥廠股份有限公司,補養之劑,一貫煎,20111227,20161227,,,
A056260,”科達”半夏厚朴湯濃縮細粒,濃縮顆粒劑,科達製藥股份有限公司,理氣之劑,半夏厚朴湯,20111223,20161223,,,
