藥品代碼,中文名稱,劑型,製造廠名稱,發證日期,有效期間,收載日,不再收載日,備註
A033706,”莊松榮”荊芥濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20100720,20160223,,,
A033707,”莊松榮”連翹濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20100730,20160223,,,
A033708,〝莊松榮〞陳皮濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司里港分廠,20120120,20160223,,,
A033709,”莊松榮”生地黃濃縮細粒,濃縮細粒劑,莊松榮製藥廠有限公司,20101103,20160223,,,
A033710,〝莊松榮〞麥門冬濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司里港分廠,20101103,20160223,,,
A033711,〝莊松榮〞玄參濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司里港分廠,20100730,20160223,,,
A033712,”莊松榮”栝樓仁濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,19910223,20160223,,,
A033713,”莊松榮”鬱金濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司里港分廠,20101109,20160223,,,
A033714,”莊松榮”桑寄生濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司里港分廠,20110126,20160223,,,
A033715,〝莊松榮〞桔梗濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司里港分廠,20100722,20160223,,,
A033716,”莊松榮”金銀花濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司里港分廠,19910223,20160223,,,
A033717,〝莊松榮〞白朮濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司里港分廠,19910223,20160223,,,
A033718,”莊松榮”柴胡濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20140331,20160223,,,
A033719,〝莊松榮〞白芍濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司里港分廠,19910223,20160223,,,
A033720,”莊松榮”甘草濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司里港分廠,20111014,20160223,,,
A033721,”莊松榮”杏仁濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,19910223,20160223,,,
A033722,”莊松榮”懷牛膝濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司里港分廠,20110408,20160223,,,
A033723,”莊松榮”葛根濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20101020,20160223,,,
A033724,〝莊松榮〞川芎濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司里港分廠,19910223,20160223,,,
A033725,”莊松榮”延胡索濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20110420,20160223,,,
A033726,”莊松榮”桃仁濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,19910223,20160223,,,
A033727,〝莊松榮〞續斷濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司里港分廠,20130913,20160223,,,
A033728,〝莊松榮〞黃芩濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司里港分廠,20131210,20160223,,,
A033776,"""""""晉安""""紅花濃縮粉""",濃縮粉劑,晉安製藥股份有限公司,19910306,20160306,,,
A033777,"""""""晉安""""鉤藤濃縮粉""",濃縮粉劑,晉安製藥股份有限公司,19910306,20160306,,,
A033778,"""""""晉安""""桃仁濃縮粉""",濃縮粉劑,晉安製藥股份有限公司,19910306,20160306,,,
A033779,"""""""晉安""""茯苓濃縮粉""",濃縮粉劑,晉安製藥股份有限公司,19910306,20160306,,,
A033780,"""""""晉安""""枳殼濃縮粉""",濃縮粉劑,晉安製藥股份有限公司,19910306,20160306,,,
A033781,"""""""晉安""""黃柏濃縮粉""",濃縮粉劑,晉安製藥股份有限公司,19910306,20160306,,,
A033782,"""""""晉安""""麥門冬濃縮粉""",濃縮粉劑,晉安製藥股份有限公司,19910306,20160306,,,
A033783,"""""""晉安""""薏苡仁濃縮粉""",濃縮粉劑,晉安製藥股份有限公司,19910306,20160306,,,
A033784,"""""""晉安""""酸棗仁濃縮粉""",濃縮粉劑,晉安製藥股份有限公司,19910306,20160306,,,
A033785,"""""""晉安""""蔓荊子濃縮粉""",濃縮粉劑,晉安製藥股份有限公司,19910306,20160306,,,
A033786,"""""""晉安""""川牛膝濃縮粉""",濃縮粉劑,晉安製藥股份有限公司,19910306,20160306,,,
A033787,"""""""晉安""""杏仁濃縮粉""",濃縮粉劑,晉安製藥股份有限公司,19910306,20160306,,,
A033788,"""""""晉安""""續斷濃縮粉""",濃縮粉劑,晉安製藥股份有限公司,19910306,20160306,,,
A033789,"""""""晉安""""木香濃縮粉""",濃縮粉劑,晉安製藥股份有限公司,19910306,20160306,,,
A033790,"""""""晉安""""桂皮濃縮粉""",濃縮粉劑,晉安製藥股份有限公司,19910306,20160306,,,
A033791,"""""""晉安""""丹參濃縮粉""",濃縮粉劑,晉安製藥股份有限公司,19910306,20160306,,,
A033792,"""""""晉安""""羌活濃縮粉""",濃縮粉劑,晉安製藥股份有限公司,19910306,20160306,,,
A033793,"""""""晉安""""牡丹皮濃縮粉""",濃縮粉劑,晉安製藥股份有限公司,19910306,20160306,,,
A033794,"""""""晉安""""杜仲濃縮粉""",濃縮粉劑,晉安製藥股份有限公司,19910306,20160306,,,
A033795,"""""""晉安""""黨參濃縮粉""",濃縮粉劑,晉安製藥股份有限公司,19910306,20160306,,,
A033796,"""""""晉安""""香附濃縮粉""",濃縮粉劑,晉安製藥股份有限公司,19910306,20160306,,,
A033797,"""""""晉安""""秦艽濃縮粉""",濃縮粉劑,晉安製藥股份有限公司,19910306,20160306,,,
A033798,"""""""晉安""""陳皮濃縮粉""",濃縮粉劑,晉安製藥股份有限公司,19910306,20160306,,,
A033803,〝港香蘭〞茵陳蒿濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910314,20160314,,,
A033804,〝港香蘭〞牡丹皮濃縮細粒,濃縮顆粒劑,港香蘭藥廠股份有限公司,19910314,20160314,,,
A033805,〝港香蘭〞砂仁濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910314,20160314,,,
A033806,〝港香蘭〞羌活濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910314,20160314,,,
A033807,〝港香蘭〞金銀花濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910314,20160314,,,
A033808,〝港香蘭〞牛膝濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910314,20160314,,,
A033809,〝港香蘭〞黨參濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910314,20160314,,,
A033810,〝港香蘭〞柴胡濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910314,20160314,,,
A033811,〝港香蘭〞梔子濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910314,20160314,,,
A033812,〝港香蘭〞枸杞子濃縮細粒,濃縮顆粒劑,港香蘭藥廠股份有限公司,19910314,20160314,,,
A033813,〝港香蘭〞附子濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910314,20160314,,,
A033814,〝港香蘭〞杜仲濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910314,20160314,,,
A033815,〝港香蘭〞香附濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910314,20160314,,,
A033816,〝港香蘭〞葛根濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910314,20160314,,,
A033817,〝港香蘭〞白朮濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910314,20160314,,,
A033818,〝港香蘭〞五味子濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910314,20160314,,,
A033819,〝港香蘭〞川芎濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910314,20160314,,,
A033833,〝港香蘭〞枳殼濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910320,20160320,,,
A033834,”港香蘭”紅花濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910320,20160320,,,
A033835,〝港香蘭〞山藥濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910320,20160320,,,
A033836,〝港香蘭〞貝母濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910320,20160320,,,
A033837,〝港香蘭〞知母濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910320,20160320,,,
A033838,〝港香蘭〞益母草濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910320,20160320,,,
A033839,〝港香蘭〞連翹濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910320,20160320,,,
A033840,〝港香蘭〞薏苡仁濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910320,20160320,,,
A033841,〝港香蘭〞何首烏濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910320,20160320,,,
A033842,”港香蘭”栝樓仁濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910320,20160320,,,
A033843,〝港香蘭〞續斷濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910320,20160320,,,
A033844,”港香蘭”荊芥濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910320,20160320,,,
A033845,〝港香蘭〞山查濃縮細粒,濃縮顆粒劑,港香蘭藥廠股份有限公司,19910320,20160320,,,
A033846,”港香蘭”生地黃濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910320,20160320,,,
A033847,〝港香蘭〞雙?藤濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910320,20160320,,,
A033848,”港香蘭”天花粉濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910320,20160320,,,
A033849,〝港香蘭〞秦艽濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910320,20160320,,,
A033850,〝港香蘭〞玄參濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910320,20160320,,,
A033851,〝港香蘭〞酸棗仁濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910320,20160320,,,
A033852,〝港香蘭〞鬱金濃縮細粒,濃縮顆粒劑,港香蘭藥廠股份有限公司,19910320,20160320,,,
A033853,〝港香蘭〞杭菊濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910320,20160320,,,
A033859,〝港香蘭〞半夏濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910321,20160321,,,
A033860,〝港香蘭〞石斛濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910321,20160321,,,
A033879,"""""""晉安""""白芍濃縮粉""",濃縮粉劑,晉安製藥股份有限公司,19910326,20160326,,,
A033944,〝港香蘭〞辛夷濃縮細粒,濃縮顆粒劑,港香蘭藥廠股份有限公司,19910506,20160506,,,
A033952,〝港香蘭〞天麻濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910508,20160508,,,
A033953,〝港香蘭〞防風濃縮細粒,濃縮顆粒劑,港香蘭藥廠股份有限公司,19910508,20160508,,,
A033954,〝港香蘭〞大棗濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910508,20160508,,,
A033955,〝港香蘭〞巴戟天濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910508,20160508,,,
A033956,〝港香蘭〞山茱萸濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910508,20160508,,,
A033957,〝港香蘭〞厚朴濃縮細粒,濃縮顆粒劑,港香蘭藥廠股份有限公司,19910508,20160508,,,
A033958,〝港香蘭〞生薑濃縮細粒,濃縮細粒劑,港香蘭藥廠股份有限公司,19910508,20160508,,,
A033989,"""""""晉安""""辛夷濃縮粉""",濃縮粉劑,晉安製藥股份有限公司,19910510,20160510,,,
A034662,"""""""晉安""""貝母""",濃縮粉劑,晉安製藥股份有限公司,19911223,20161223,,,
A034665,"""""""晉安""""金銀""",濃縮粉劑,晉安製藥股份有限公司,19911223,20161223,,,
A034666,"""""""晉安""""桔梗""",濃縮粉劑,晉安製藥股份有限公司,19911223,20161223,,,
A034698,〞生春〞細辛,濃縮粉劑,生春堂製藥工業股份有限公司,19911228,20161228,,,
A034699,〞生春〞黃芩,濃縮粉劑,生春堂製藥工業股份有限公司,19911228,20161228,,,
A034700,〞生春〞防風,濃縮粉劑,生春堂製藥工業股份有限公司,19911228,20161228,,,
A034701,〞生春〞砂仁,濃縮粉劑,生春堂製藥工業股份有限公司,19911228,20161228,,,
A034702,〞生春〞辛夷,濃縮粉劑,生春堂製藥工業股份有限公司,19911228,20161228,,,
A034703,〞生春〞川芎,濃縮粉劑,生春堂製藥工業股份有限公司,19911228,20161228,,,
A034704,〞生春〞白朮,濃縮粉劑,生春堂製藥工業股份有限公司,19911228,20161228,,,
A034705,〞生春〞桔梗,濃縮粉劑,生春堂製藥工業股份有限公司,19911228,20161228,,,
A034706,〞生春〞白芍藥,濃縮粉劑,生春堂製藥工業股份有限公司,19911228,20161228,,,
A034707,〞生春〞當歸,濃縮粉劑,生春堂製藥工業股份有限公司,19911228,20161228,,,
A034708,〞生春〞甘草,濃縮粉劑,生春堂製藥工業股份有限公司,19911228,20161228,,,
A034709,〞生春〞貝母,濃縮粉劑,生春堂製藥工業股份有限公司,19911228,20161228,,,
A034710,〞生春〞香附,濃縮粉劑,生春堂製藥工業股份有限公司,19911228,20161228,,,
A034711,〞生春〞秦艽,濃縮粉劑,生春堂製藥工業股份有限公司,19911228,20161228,,,
A034712,〞生春〞杏仁,濃縮粉劑,生春堂製藥工業股份有限公司,19911228,20161228,,,
A034713,〞生春〞羌活,濃縮粉劑,生春堂製藥工業股份有限公司,19911228,20161228,,,
A034714,〞生春〞茯苓,濃縮粉劑,生春堂製藥工業股份有限公司,19911228,20161228,,,
A034715,〞生春〞天麻,濃縮粉劑,生春堂製藥工業股份有限公司,19911228,20161228,,,
A034716,〞生春〞五味子,濃縮粉劑,生春堂製藥工業股份有限公司,19911228,20161228,,,
A034717,〞生春〞續斷,濃縮粉劑,生春堂製藥工業股份有限公司,19911228,20161228,,,
A034718,〞生春〞黨參,濃縮粉劑,生春堂製藥工業股份有限公司,19911228,20161228,,,
A034765,"""""""天一""""枳殼""",濃縮顆粒劑,天一藥廠股份有限公司,19920109,20170109,,,
A034766,"""""""天一""""知母""",濃縮顆粒劑,天一藥廠股份有限公司,19920109,20170109,,,
A034767,"""""""天一""""甘草""",濃縮顆粒劑,天一藥廠股份有限公司,19920109,20170109,,,
A034768,"""""""天一""""白朮""",濃縮顆粒劑,天一藥廠股份有限公司,19920109,20170109,,,
A034769,"""""""天一""""陳皮""",濃縮顆粒劑,天一藥廠股份有限公司,19920109,20170109,,,
A034770,"""""""天一""""菊花""",濃縮顆粒劑,天一藥廠股份有限公司,19920109,20170109,,,
A034771,"""""""天一""""茵陳""",濃縮顆粒劑,天一藥廠股份有限公司,19920109,20170109,,,
A034772,"""""""天一""""柴胡""",濃縮顆粒劑,天一藥廠股份有限公司,19920109,20170109,,,
A034773,"""""""天一""""龍膽""",濃縮顆粒劑,天一藥廠股份有限公司,19920109,20170109,,,
A034774,"""""""天一""""牡丹""",濃縮顆粒劑,天一藥廠股份有限公司,19920109,20170109,,,
A034775,"""""""天一""""地黃""",濃縮顆粒劑,天一藥廠股份有限公司,19920109,20170109,,,
A034776,"""""""天一""""杏仁""",濃縮顆粒劑,天一藥廠股份有限公司,19920109,20170109,,,
A034777,"""""""天一""""黃芩""",濃縮顆粒劑,天一藥廠股份有限公司,19920109,20170109,,,
A034778,"""""""天一""""砂仁""",濃縮顆粒劑,天一藥廠股份有限公司,19920109,20170109,,,
A034779,"""""""天一""""防風""",濃縮顆粒劑,天一藥廠股份有限公司,19920109,20170109,,,
A034780,"""""""天一""""川芎""",濃縮顆粒劑,天一藥廠股份有限公司,19920109,20170109,,,
A034781,"""""""天一""""赤芍""",濃縮顆粒劑,天一藥廠股份有限公司,19920109,20170109,,,
A034782,"""""""天一""""大棗""",濃縮顆粒劑,天一藥廠股份有限公司,19920109,20170109,,,
A034783,"""""""天一""""連翹""",濃縮顆粒劑,天一藥廠股份有限公司,19920109,20170109,,,
A034784,"""""""天一""""紅花""",濃縮顆粒劑,天一藥廠股份有限公司,19920109,20170109,,,
A034785,"""""""天一""""牛膝""",濃縮顆粒劑,天一藥廠股份有限公司,19920109,20170109,,,
A034786,"""""""天一""""白芷""",濃縮顆粒劑,天一藥廠股份有限公司,19920109,20170109,,,
A034787,"""""""天一""""酸棗""",濃縮顆粒劑,天一藥廠股份有限公司,19920109,20170109,,,
A034789,”莊松榮”白芷濃縮細粒,濃縮細粒劑,莊松榮製藥廠有限公司里港分廠,20101111,20170109,,,
A034793,"""""""天一""""桂枝濃縮顆粒""",濃縮顆粒,天一藥廠股份有限公司,19920110,20170110,,,
A034837,〞生春〞茯神,濃縮粉劑,生春堂製藥工業股份有限公司,19920122,20170122,,,
A034838,〞生春〞防己,濃縮粉劑,生春堂製藥工業股份有限公司,19920122,20170122,,,
A034839,〞生春〞威靈仙,濃縮粉劑,生春堂製藥工業股份有限公司,19920122,20170122,,,
A034934,"""""""晉安""""威靈仙濃縮粉""",濃縮粉劑,晉安製藥股份有限公司,19920218,20170218,,,
A034935,"""""""晉安""""赤芍濃縮粉""",濃縮粉劑,晉安製藥股份有限公司,19920218,20170218,,,
A034936,"""""""晉安""""防風濃縮粉""",濃縮粉劑,晉安製藥股份有限公司,19920218,20170218,,,
A035218,"""""""明通""""辛夷濃縮粉""",濃縮散劑,明通化學製藥股份有限公司第二廠,19920518,20170518,,,
A035219,"""""""明通""""石斛濃縮粉""",濃縮散劑,明通化學製藥股份有限公司第二廠,19920518,20170518,,,
A035220,"""""""明通""""枸杞子濃縮粉""",濃縮散劑,明通化學製藥股份有限公司第二廠,19920518,20170518,,,
A035221,"""""""明通""""覆盆子濃縮粉""",濃縮散劑,明通化學製藥股份有限公司第二廠,19920518,20170518,,,
A035222,"""""""明通""""雞內金濃縮粉""",濃縮散劑,明通化學製藥股份有限公司第二廠,19920518,20170518,,,
A035238,"""""""晉安""""梔子""",濃縮粉劑,晉安製藥股份有限公司,19920729,20170729,,,
A035249,"""""""晉安""""荊芥濃縮粉""",濃縮粉劑,晉安製藥股份有限公司,19920519,20170519,,,
A035298,”正揚”'麻黃濃縮粉,濃縮粉劑,國科生技製藥股份有限公司,19920601,20170601,,,
A035299,”正揚”杏仁濃縮粉,濃縮粉劑,國科生技製藥股份有限公司,19920601,20170601,,,
A035300,”正揚”虎杖濃縮粉,濃縮粉劑,國科生技製藥股份有限公司,19920601,20170601,,,
A035301,”正揚”鬱金濃縮粉,濃縮粉劑,國科生技製藥股份有限公司,19920601,20170601,,,
A035302,”正揚”白花蛇舌草濃縮粉,濃縮粉劑,國科生技製藥股份有限公司,19920601,20170601,,,
